1695340|05-06-1969|1990110886434|19560614||||0000|T|GB|680302|+45216154559|sample163@email.com|0
1620803|07-08-1937|1990110886261|19680117||||0000|T|ES|605765|+45163469549|sample806@email.com|0
1165658|24-05-1983|1990110886293|20040211||||0000|T|DE|150620|+45361078600|sample293@email.com|1
1298151|17-07-1992|1990110886477|19131121||||0000|T|SE|283113|+45086677610|sample731@email.com|0
1098688|05-10-1933|1990110886511|20850104||||0000|N|FI|083650|+45287454516|sample349@email.com|1
1018975|18-09-1936|1990110886406|20650202||||0000|T|GB|003937|+45236851944|sample478@email.com|1
1805067|06-01-1948|1990110886275|19420314||||0000|N|FI|790029|+45429079169|sample743@email.com|0
1706524|05-05-1996|1990110886283|20281131||||0000|N|FI|691486|+45746812974|sample924@email.com|1
1585570|12-11-1950|1990110886254|20780720||||0000|N|GB|570532|+45616301587|sample082@email.com|1
1208043|05-06-1942|1990110886382|20081126||||0000|N|ES|193005|+45557946980|sample293@email.com|0
1918661|08-09-1995|1990110886376|19680505||||0000|T|IE|903623|+45223309708|sample252@email.com|1
1729227|05-05-1948|1990110886191|19800914||||0000|T|IT|714189|+45719173561|sample580@email.com|1
1445183|23-09-1902|1990110886510|20970605||||0000|T|CH|430145|+45944120405|sample383@email.com|0
1096604|11-11-1954|1990110886458|20140713||||0000|T|PL|081566|+45643188532|sample575@email.com|1
1695623|24-09-1918|1990110886342|20720713|8748|||0000|T|SE|680585|+45834247084|sample734@email.com|0
1382466|07-12-1901|1990110886279|20461224|6021|||0000|T|IT|367428|+45786566271|sample553@email.com|0
1950219|25-03-1928|1990110886551|20030419|3814|||0000|N|CH|935181|+45925752257|sample840@email.com|0
1827223|06-03-1927|1990110886579|19651128|3611|||0000|T|IT|812185|+45137057579|sample538@email.com|1
1246500|20-08-1922|1990110886527|20030209|4928|2273||0000|N|EU|231462|+45761874402|sample420@email.com|0
1614714|06-10-1963|1990110886552|20420127|3524|1233||0000|N|FI|599676|+45201235409|sample065@email.com|0
1695269|20-10-1905|1990110886587|20351231|3105|6577||0000|T|IT|680231|+45364379643|sample415@email.com|1
1253797|11-08-1999|1990110886335|19700401|1908|5888||0000|T|SE|238759|+45446325332|sample118@email.com|0
1815803|15-04-1957|1990110886333|20521005|0661|6056||0000|N|SE|800765|+45637429526|sample490@email.com|1
2007033|11-03-1962|1990110886622|20330907|5053|2434||0000|N|SE|991995|+45972990172|sample778@email.com|0
1610672|16-11-1956|1990110886330|19070828|3579|||0000|N|AT|595634|+45786454222|sample174@email.com|0
1259173|23-09-1938|1990110886419|19280717|8430|||0000|N|DE|244135|+45813197490|sample578@email.com|1
1313779|27-05-1963|1990110886340|20280312|0758|||0000|N|SE|298741|+45306856609|sample529@email.com|0
1514642|23-12-1950|1990110886329|19151125|9012|||0000|N|EU|499604|+45467044781|sample683@email.com|1
1790906|22-01-1925|1990110886372|19321213|7072|||0000|N|EU|775868|+45138734647|sample966@email.com|1
1283356|02-06-1984|1990110886317|20581001||||0000|N|FI|268318|+45557947125|sample795@email.com|0
1377273|31-04-1969|1990110886283|20970808||||0000|N|CH|362235|+45353997452|sample177@email.com|1
1828564|30-04-1987|1990110886235|19880718||||0000|N|AT|813526|+45098288690|sample931@email.com|1
1660400|17-04-1932|1990110886573|19160713||||0000|T|US|645362|+45675580845|sample098@email.com|0
1511917|12-08-1946|1990110886603|20160101||||0000|N|CH|496879|+45915106367|sample899@email.com|0
2006960|29-11-1940|1990110886337|20580920||||0000|T|DE|991922|+45050162563|sample189@email.com|0
1177333|17-04-1989|1990110886388|20581005||||0000|T|US|162295|+45797944744|sample133@email.com|0
1518916|08-11-1992|1990110886396|19890520||||0000|N|AT|503878|+45765345192|sample211@email.com|1
1048026|05-06-1922|1990110886341|19260422||||0000|N|US|032988|+45478045438|sample037@email.com|1
1744239|10-10-1950|1990110886263|20110711||||0000|N|SE|729201|+45754220221|sample054@email.com|0
2014255|22-01-1928|1990110886372|20851014|2518|||0000|T|AT|999217|+45055598351|sample685@email.com|0
1117678|25-07-1924|1990110886445|19910426|0699|4790||0000|T|SE|102640|+45632202931|sample443@email.com|1
1549768|06-12-1978|1990110886627|20420222|5254|7008||0000|T|IT|534730|+45357921336|sample006@email.com|1
1894101|23-07-1963|1990110886586|20770729|6669|0416||0000|T|ES|879063|+45026378012|sample202@email.com|1
1949224|18-07-1963|1990110886413|20680421|7528|0996||0000|N|US|934186|+45072283828|sample963@email.com|1
1384798|24-04-1974|1990110886513|20440103|3451|4023||0000|T|IT|369760|+45112559863|sample964@email.com|0
1035055|28-02-1911|1990110886517|20110221|4217|8904||0000|T|DE|020017|+45768400208|sample962@email.com|1
1886912|13-01-1925|1990110886203|20850128|3793|||0000|N|DE|871874|+45394898070|sample049@email.com|1
1725318|24-08-1943|1990110886573|19160219|7180|||0000|N|SE|710280|+45523019381|sample188@email.com|1
1238297|06-10-1901|1990110886294|19621015|8556|||0000|T|PL|223259|+45953651425|sample328@email.com|1
1111584|10-05-1918|1990110886591|20961019|8728|||0000|T|PL|096546|+45434649823|sample378@email.com|1
1181202|17-11-1974|1990110886558|20781225|8797|||0000|T|IE|166164|+45961900870|sample867@email.com|1
1540534|05-10-1995|1990110886548|20730631|2639||0665|0000|N|US|525496|+45274782925|sample681@email.com|1
1473290|23-05-1966|1990110886448|20270702|6255||1588|0000|N|GB|458252|+45352316492|sample653@email.com|1
1436810|18-04-1929|1990110886272|19190710|9072||5126|0000|N|US|421772|+45248731119|sample438@email.com|1
1965165|07-03-1958|1990110886181|19770921|7004||5472|0000|T|US|950127|+45295579997|sample764@email.com|0
1199780|26-07-1967|1990110886521|19260331|5681||1714|0000|T|ES|184742|+45582803468|sample803@email.com|0
1419115|12-09-1931|1990110886541|20370927|3531||3313|0000|T|FI|404077|+45325139784|sample892@email.com|1
1750419|13-05-1954|1990110886210|19740817|3222|||0000|T|EU|735381|+45147812191|sample841@email.com|0
1213220|05-06-1920|1990110886306|19440615|0853|||0000|N|FI|198182|+45713970147|sample319@email.com|0
1349629|12-10-1994|1990110886294|19070801|8458|||0000|T|DE|334591|+45097597120|sample965@email.com|0
1639902|16-07-1902|1990110886340|19470904|3267|||0000|T|SE|624864|+45758468517|sample818@email.com|1
1289549|16-08-1981|1990110886333|19220201|1051|3263||0000|T|GB|274511|+45742771330|sample875@email.com|0
1127037|25-08-1984|1990110886621|19850531|7636|8200||0000|T|FI|111999|+45551035618|sample904@email.com|0
1284108|30-11-1921|1990110886497|20061223|6178|7829||0000|T|IE|269070|+45310004971|sample090@email.com|1
1334849|28-07-1963|1990110886488|19781009|2921|8872||0000|N|SE|319811|+45522009886|sample732@email.com|1
1664047|30-04-1983|1990110886569|19021022|3530|8648||0000|T|DE|649009|+45403701180|sample036@email.com|1
1999203|13-06-1984|1990110886339|19781109|8161|2177||0000|N|PL|984165|+45059311883|sample512@email.com|1
1717488|20-01-1961|1990110886545|19210112|8425|||0000|N|IT|702450|+45115269979|sample884@email.com|1
1643481|18-02-1914|1990110886288|20330623|5545|||0000|N|SE|628443|+45128684025|sample811@email.com|0
1825148|07-06-1975|1990110886352|20630510|9665|||0000|N|IT|810110|+45617676101|sample511@email.com|1
1244060|06-11-1994|1990110886538|19330702|1271|||0000|T|DE|229022|+45559499478|sample012@email.com|0
1471495|05-01-1933|1990110886412|19660407|5389|||0000|N|FI|456457|+45200182670|sample544@email.com|0
1351664|01-10-1938|1990110886406|19801019||||0000|N|AT|336626|+45059460653|sample578@email.com|1
1733462|02-10-1998|1990110886379|20711220||||0000|T|IE|718424|+45680266265|sample583@email.com|1
1032193|02-07-1977|1990110886582|19801119||||0000|T|EU|017155|+45681826024|sample859@email.com|0
1837005|19-12-1950|1990110886658|20510522||||0000|T|EU|821967|+45125159930|sample561@email.com|0
1430681|27-04-1984|1990110886500|19580431||||0000|N|IT|415643|+45491896338|sample902@email.com|1
1716242|19-01-1980|1990110886324|19191118||||0000|N|IT|701204|+45924835506|sample961@email.com|1
1851120|02-07-1916|1990110886292|20210521||||0000|T|EU|836082|+45725696751|sample113@email.com|0
1177651|08-02-1991|1990110886343|20360713||||0000|T|IT|162613|+45211056718|sample654@email.com|0
1235500|20-09-1902|1990110886578|19380416||||0000|N|IT|220462|+45254825990|sample497@email.com|1
1223590|17-09-1983|1990110886531|19620309||||0000|N|PL|208552|+45825073525|sample413@email.com|0
1412405|03-03-1987|1990110886415|20590804||||0000|N|FI|397367|+45455881122|sample149@email.com|0
1377552|06-03-1987|1990110886193|19630208||||0000|N|DE|362514|+45667487916|sample437@email.com|1
1547615|07-06-1912|1990110886445|20040221||||0000|T|FI|532577|+45113747775|sample717@email.com|0
1097125|22-06-1931|1990110886472|20900420||||0000|N|IE|082087|+45207584836|sample146@email.com|0
1303074|04-11-1965|1990110886618|20330311||||0000|N|AT|288036|+45725559075|sample178@email.com|0
1653218|13-04-1943|1990110886359|20220807||||0000|N|PL|638180|+45032591778|sample917@email.com|0
1459221|01-12-1987|1990110886434|19151216||||0000|N|ES|444183|+45829310556|sample931@email.com|1
1859100|30-12-1901|1990110886277|20790822||||0000|T|SE|844062|+45012346500|sample793@email.com|1
1041101|21-11-1994|1990110886331|20460504||||0000|T|US|026063|+45112913535|sample165@email.com|1
1730306|04-09-1927|1990110886238|19810116||||0000|T|IT|715268|+45166651014|sample926@email.com|0
1248536|20-06-1903|1990110886396|19110504||||0000|N|CH|233498|+45341374743|sample632@email.com|1
1791262|22-09-1913|1990110886563|20650124||||0000|T|AT|776224|+45215095516|sample263@email.com|0
1223548|02-08-1902|1990110886366|20750920||||0000|T|CH|208510|+45333737608|sample490@email.com|1
1292512|16-05-1904|1990110886610|19831211||||0000|T|DE|277474|+45792500963|sample049@email.com|1
1942836|05-09-1915|1990110886311|20660115||||0000|N|FI|927798|+45970633103|sample096@email.com|1
1478710|03-07-1930|1990110886607|20800613||||0000|N|ES|463672|+45801030735|sample580@email.com|0
1077507|15-08-1978|1990110886237|19820810||0193||0000|N|SE|062469|+45403561819|sample666@email.com|0
1138136|02-08-1992|1990110886347|20920503||9248|5533|0000|N|DE|123098|+45343031248|sample780@email.com|1
1545806|14-08-1926|1990110886436|20541022||8196|2168|0000|N|CH|530768|+45612057801|sample628@email.com|1
1618929|23-05-1932|1990110886324|20170822||4121|4644|0000|T|DE|603891|+45816323560|sample839@email.com|0
1993567|22-08-1983|1990110886478|19630121||0210|0634|0000|T|ES|978529|+45369250875|sample306@email.com|0
1580251|10-10-1959|1990110886490|20180725||1970|5260|0000|T|SE|565213|+45877029523|sample412@email.com|1
1669808|10-04-1959|1990110886282|19910826|||9132|0000|T|PL|654770|+45231310160|sample916@email.com|0
1437783|09-03-1943|1990110886355|20590515||||0000|T|GB|422745|+45360964686|sample195@email.com|0
1853273|16-02-1922|1990110886251|20190320||||0000|N|EU|838235|+45264806033|sample089@email.com|1
1039916|07-04-1988|1990110886325|20231119||||0000|N|CH|024878|+45185194197|sample419@email.com|0
1280467|29-04-1919|1990110886363|19741204||||0000|N|DE|265429|+45623061995|sample358@email.com|1
1696558|03-01-1935|1990110886499|19161115||||0000|T|PL|681520|+45163951651|sample487@email.com|1
1649656|16-06-1988|1990110886472|20370522||||0000|N|GB|634618|+45091217322|sample149@email.com|0
1390661|29-01-1958|1990110886539|20121010||||0000|N|IT|375623|+45146770442|sample249@email.com|0
1941986|19-09-1912|1990110886324|20090806||||0000|T|IT|926948|+45717365946|sample679@email.com|0
1495820|24-03-1901|1990110886582|19421210||||0000|N|EU|480782|+45481124716|sample307@email.com|0
1783591|19-10-1941|1990110886408|19091028||||0000|N|CH|768553|+45851053421|sample684@email.com|0
1871203|15-01-1925|1990110886501|19211117||||0000|T|IT|856165|+45099860743|sample870@email.com|0
1842967|18-03-1996|1990110886381|20900616||||0000|T|AT|827929|+45496214760|sample453@email.com|0
1126990|12-03-1940|1990110886507|20301101||||0000|T|ES|111952|+45010628335|sample441@email.com|1
1902910|27-02-1920|1990110886540|19170621||||0000|T|FI|887872|+45066311421|sample808@email.com|1
1852541|24-09-1928|1990110886643|19390610||7857||0000|N|EU|837503|+45164139095|sample190@email.com|0
1603511|12-06-1925|1990110886596|20980931||2138||0000|T|PL|588473|+45793603821|sample099@email.com|1
1402396|15-07-1942|1990110886245|19160127||9806||0000|N|GB|387358|+45906517156|sample435@email.com|0
1283547|04-07-1911|1990110886237|20410328||9409||0000|N|FI|268509|+45947378944|sample204@email.com|1
1649605|31-02-1971|1990110886232|19461124||9924||0000|N|SE|634567|+45614797265|sample287@email.com|0
1559985|22-07-1976|1990110886366|20290718||1259||0000|T|SE|544947|+45946896283|sample589@email.com|1
1745114|15-06-1985|1990110886221|20100510||||0000|T|AT|730076|+45653956138|sample623@email.com|1
1919276|19-10-1959|1990110886321|19270818||||0000|T|SE|904238|+45991003827|sample690@email.com|1
1562874|31-12-1912|1990110886570|20481017||||0000|N|US|547836|+45201411497|sample119@email.com|0
1478134|22-03-1939|1990110886646|19070607||||0000|N|CH|463096|+45641488680|sample974@email.com|0
1953092|23-03-1931|1990110886265|20290430||||0000|N|PL|938054|+45506387139|sample880@email.com|0
1954529|20-07-1937|1990110886520|20870303||||0000|N|CH|939491|+45278839615|sample714@email.com|0
1340926|05-11-1937|1990110886315|19250418||||0000|T|EU|325888|+45857249955|sample397@email.com|0
1604120|04-09-1947|1990110886447|19840702||||0000|N|PL|589082|+45176966028|sample856@email.com|1
1046949|26-01-1986|1990110886457|19980413||||0000|N|GB|031911|+45343047348|sample210@email.com|0
1756013|17-06-1947|1990110886548|20260514||||0000|T|FI|740975|+45176126022|sample983@email.com|1
1685263|06-04-1927|1990110886513|19000602||||0000|T|IE|670225|+45199737819|sample002@email.com|1
1284944|11-08-1971|1990110886409|19850920||||0000|T|PL|269906|+45333204061|sample244@email.com|1
1485935|09-08-1965|1990110886298|19721207||||0000|N|ES|470897|+45915345376|sample330@email.com|0
1280095|13-03-1971|1990110886303|20460231|||1419|0000|T|PL|265057|+45800407596|sample893@email.com|0
1811491|28-12-1914|1990110886498|19430319|||6211|0000|T|ES|796453|+45928475828|sample310@email.com|0
1334436|09-08-1917|1990110886509|20860102|||9079|0000|N|FI|319398|+45560458371|sample847@email.com|0
1148473|23-06-1968|1990110886379|20220701|||5017|0000|N|AT|133435|+45051063307|sample530@email.com|1
1901742|07-12-1996|1990110886297|19481110|||3517|0000|T|AT|886704|+45451526652|sample570@email.com|0
1358227|29-11-1904|1990110886454|19840216|||4321|0000|T|AT|343189|+45666287214|sample388@email.com|0
1075159|27-10-1905|1990110886398|20291014||||0000|N|DE|060121|+45669121164|sample268@email.com|1
1888546|17-07-1944|1990110886509|19280823||||0000|T|US|873508|+45959705294|sample870@email.com|0
1042259|19-05-1954|1990110886256|19290308||||0000|T|EU|027221|+45539213043|sample310@email.com|1
1624122|10-11-1918|1990110886573|20351016||||0000|N|IE|609084|+45791731543|sample783@email.com|1
1595729|13-02-1954|1990110886177|19161206||||0000|N|DE|580691|+45644938870|sample929@email.com|0
1694965|11-06-1904|1990110886396|20091105||||0000|T|IE|679927|+45625766649|sample713@email.com|0
1614121|24-06-1990|1990110886587|20210402||||0000|N|US|599083|+45435831447|sample507@email.com|1
1935725|11-03-1943|1990110886229|20431018||||0000|T|IE|920687|+45113040350|sample377@email.com|1
1951960|27-09-1969|1990110886412|19020531||||0000|T|AT|936922|+45915080805|sample729@email.com|0
1986431|09-02-1918|1990110886264|20270623||||0000|N|US|971393|+45251165752|sample561@email.com|0
1193897|07-08-1918|1990110886343|20540219||||0000|N|SE|178859|+45444263123|sample796@email.com|0
1327339|21-06-1931|1990110886483|19270722||||0000|T|DE|312301|+45495021841|sample963@email.com|1
1459977|29-05-1964|1990110886577|19241105||||0000|N|ES|444939|+45715335791|sample625@email.com|1
1578639|08-01-1972|1990110886514|19440605||||0000|T|IT|563601|+45733682101|sample353@email.com|0
1423071|14-02-1999|1990110886285|20200303||||0000|N|ES|408033|+45094107250|sample470@email.com|1
1678494|26-06-1969|1990110886305|20600926||||0000|T|ES|663456|+45900265990|sample186@email.com|1
1742966|06-07-1915|1990110886241|20470231||||0000|N|IE|727928|+45076945281|sample931@email.com|0
1128934|12-03-1996|1990110886337|20820212||||0000|T|CH|113896|+45333122354|sample511@email.com|0
1671567|05-08-1908|1990110886448|20260314||||0000|T|PL|656529|+45495728796|sample238@email.com|1
1188040|26-02-1946|1990110886522|19110626||||0000|T|IT|173002|+45879642650|sample869@email.com|1
1597698|15-09-1987|1990110886409|20030217||||0000|N|AT|582660|+45976402329|sample292@email.com|0
1056919|29-07-1958|1990110886498|20280923||||0000|T|DE|041881|+45142825457|sample756@email.com|0
1535321|21-06-1994|1990110886594|20171120||||0000|T|US|520283|+45842155574|sample284@email.com|0
1427927|02-03-1902|1990110886594|20841229||||0000|N|IT|412889|+45050281953|sample515@email.com|1
1718751|24-06-1959|1990110886310|20070930||||0000|N|AT|703713|+45204980734|sample420@email.com|1
1393321|26-04-1918|1990110886359|19640614||||0000|T|IE|378283|+45954108586|sample638@email.com|1
1765415|22-10-1910|1990110886282|19160813||||0000|T|IE|750377|+45611993447|sample068@email.com|0
1321186|24-07-1948|1990110886493|19890111||||0000|T|IT|306148|+45878338847|sample538@email.com|1
1344384|29-11-1973|1990110886397|19121202||||0000|T|IT|329346|+45642180933|sample585@email.com|0
1769980|15-11-1932|1990110886190|19670821||||0000|N|AT|754942|+45542862599|sample743@email.com|1
1507994|02-12-1948|1990110886271|20070721||||0000|N|IT|492956|+45223702821|sample744@email.com|1
1422977|28-04-1906|1990110886312|20280323||||0000|T|CH|407939|+45553893933|sample151@email.com|1
1215377|23-03-1994|1990110886333|19820423||||0000|T|CH|200339|+45111382105|sample028@email.com|1
1199234|25-02-1930|1990110886374|19621227||||0000|T|CH|184196|+45669672296|sample392@email.com|0
1124170|09-10-1913|1990110886244|20580716||||0000|T|EU|109132|+45718056784|sample002@email.com|1
1342284|02-09-1939|1990110886554|19560303||||0000|T|SE|327246|+45585243746|sample977@email.com|0
1152459|29-11-1905|1990110886552|19520723||||0000|T|IT|137421|+45910426316|sample871@email.com|1
1031330|26-08-1942|1990110886357|20661114||||0000|T|CH|016292|+45179839604|sample809@email.com|1
1292186|12-05-1961|1990110886502|20630212||||0000|N|IE|277148|+45008874062|sample158@email.com|0
1671606|02-10-1906|1990110886376|20971002||||0000|T|IT|656568|+45629977427|sample679@email.com|0
1136971|29-02-1963|1990110886319|20030211||||0000|N|FI|121933|+45192700131|sample171@email.com|1
1245657|26-02-1902|1990110886511|19980109||||0000|N|IE|230619|+45205687548|sample041@email.com|0
1704479|06-11-1922|1990110886456|20700723||||0000|N|GB|689441|+45316592468|sample524@email.com|1
1649944|08-08-1948|1990110886640|20790307||||0000|N|PL|634906|+45217942734|sample672@email.com|1
1447286|31-02-1990|1990110886381|19080923||||0000|N|EU|432248|+45965622937|sample389@email.com|1
1114343|05-10-1977|1990110886446|20620526||||0000|N|DE|099305|+45701541522|sample657@email.com|0
1729449|30-12-1906|1990110886646|19020407||||0000|T|GB|714411|+45165797333|sample233@email.com|1
1081076|20-03-1911|1990110886575|20780908||||0000|T|DE|066038|+45550735478|sample665@email.com|1
1129200|24-08-1989|1990110886448|19780931||||0000|T|EU|114162|+45450435227|sample212@email.com|0
1384264|15-10-1936|1990110886195|20570501||||0000|N|EU|369226|+45344808961|sample802@email.com|1
1622971|02-01-1918|1990110886314|20140404||||0000|N|FI|607933|+45688894203|sample074@email.com|1
1288702|23-08-1947|1990110886564|20030119||||0000|T|CH|273664|+45966720380|sample572@email.com|1
1798329|08-09-1952|1990110886410|19630324||||0000|N|US|783291|+45289691310|sample595@email.com|1
1536477|19-02-1980|1990110886443|19720726||||0000|T|FI|521439|+45070058490|sample418@email.com|0
2005000|01-07-1932|1990110886557|20180924||||0000|T|US|989962|+45917185089|sample132@email.com|0
1303658|26-08-1958|1990110886220|19280830||||0000|N|DE|288620|+45944070940|sample234@email.com|1
1794613|27-06-1915|1990110886298|19090812||||0000|N|ES|779575|+45063338540|sample734@email.com|1
1351462|16-11-1967|1990110886427|19190202||||0000|T|IE|336424|+45098651131|sample047@email.com|1
1899011|03-11-1918|1990110886602|19680528||||0000|T|PL|883973|+45401178470|sample722@email.com|1
1803072|30-02-1920|1990110886578|19620107||||0000|N|IT|788034|+45257142813|sample233@email.com|0
1096371|05-07-1965|1990110886311|20900223||||0000|N|GB|081333|+45127585059|sample524@email.com|1
1148585|27-09-1936|1990110886316|19851101||||0000|N|SE|133547|+45253040943|sample816@email.com|1
1557050|06-03-1980|1990110886477|19660125||||0000|N|ES|542012|+45694569952|sample768@email.com|0
1589244|18-02-1979|1990110886348|19160106||||0000|T|EU|574206|+45369858126|sample429@email.com|0
1817882|26-03-1913|1990110886323|19220611||||0000|N|PL|802844|+45656881390|sample566@email.com|0
1231499|08-05-1927|1990110886485|19290813||||0000|N|DE|216461|+45502216843|sample097@email.com|0
1568368|04-02-1977|1990110886614|20511010||||0000|T|SE|553330|+45120068322|sample060@email.com|0
1134183|28-11-1960|1990110886299|20310518||||0000|T|CH|119145|+45070516846|sample468@email.com|0
1251524|23-11-1988|1990110886403|20280423||||0000|N|EU|236486|+45301457173|sample063@email.com|1
2014091|08-05-1933|1990110886420|20530421||||0000|N|ES|999053|+45918225231|sample916@email.com|1
1154201|25-05-1942|1990110886499|19090131||||0000|T|SE|139163|+45931287591|sample558@email.com|0
1981240|15-01-1912|1990110886401|19310813||||0000|N|ES|966202|+45137057536|sample136@email.com|1
1758539|13-09-1927|1990110886341|19060727||||0000|N|GB|743501|+45092246470|sample750@email.com|0
1769880|03-01-1994|1990110886291|20880309|2111|||0000|N|IT|754842|+45805113593|sample940@email.com|0
1752656|24-04-1964|1990110886492|20420905|8231|||0000|T|EU|737618|+45291168319|sample067@email.com|1
1548288|16-12-1915|1990110886329|19581218|6308|||0000|N|ES|533250|+45631541597|sample722@email.com|1
1100131|29-05-1957|1990110886416|19970102|7262|||0000|N|SE|085093|+45365714424|sample911@email.com|0
1217785|16-06-1947|1990110886308|20570515|7456|||0000|T|IE|202747|+45526269991|sample866@email.com|0
1108005|26-06-1979|1990110886327|19130223|4067|||0000|T|SE|092967|+45443540814|sample914@email.com|0
1699019|02-01-1940|1990110886295|19690521|3611|||0000|T|PL|683981|+45468055506|sample535@email.com|1
1226148|25-06-1934|1990110886598|20350523|9903|||0000|N|US|211110|+45471053850|sample568@email.com|0
1894517|11-07-1968|1990110886302|19000226|8819|||0000|N|PL|879479|+45519940860|sample970@email.com|0
1184309|30-08-1933|1990110886387|19880415|1259|||0000|T|AT|169271|+45650902920|sample142@email.com|0
1554443|29-09-1949|1990110886346|19131028|5941|||0000|T|PL|539405|+45840936630|sample577@email.com|0
1380697|30-08-1985|1990110886391|20800101|8575|||0000|T|PL|365659|+45346727633|sample805@email.com|0
1696515|08-11-1921|1990110886394|20380327|1232|||0000|N|ES|681477|+45179309899|sample659@email.com|1
1783293|12-08-1930|1990110886242|19200214|9363|||0000|N|US|768255|+45441235059|sample198@email.com|0
1090623|31-03-1933|1990110886502|20180711|6428|||0000|N|FI|075585|+45978452463|sample142@email.com|0
1484258|09-08-1950|1990110886387|19841119||||0000|T|AT|469220|+45656227134|sample114@email.com|1
1279531|20-12-1991|1990110886246|20210819||||0000|N|ES|264493|+45621736135|sample380@email.com|1
1417478|24-03-1958|1990110886263|20080525||||0000|T|IT|402440|+45122213165|sample819@email.com|0
1095276|14-04-1964|1990110886345|19141231||||0000|T|SE|080238|+45530007567|sample536@email.com|0
1959380|27-03-1954|1990110886405|19371008||||0000|T|FI|944342|+45491109134|sample170@email.com|1
1708399|15-10-1966|1990110886352|19011004||||0000|N|AT|693361|+45084835411|sample791@email.com|1
1692082|24-12-1976|1990110886512|20660709||||0000|N|US|677044|+45084778266|sample011@email.com|1
1837104|28-04-1973|1990110886379|19820810|0076|||0000|T|ES|822066|+45743215132|sample058@email.com|1
1421343|18-03-1932|1990110886328|20310706|0430|||0000|N|AT|406305|+45537553722|sample411@email.com|1
1071934|15-08-1919|1990110886353|19030902|3642|||0000|T|EU|056896|+45814869737|sample540@email.com|0
1278785|08-04-1947|1990110886538|20310623|6417|||0000|N|SE|263747|+45944003415|sample784@email.com|1
1600585|18-03-1946|1990110886324|19180518|8191|||0000|T|EU|585547|+45284387609|sample812@email.com|1
1959339|27-01-1957|1990110886292|20410107|1883|||0000|T|GB|944301|+45706298769|sample583@email.com|1
1940442|14-02-1941|1990110886260|20451020|7165|||0000|T|DE|925404|+45354569325|sample486@email.com|1
1773450|27-09-1990|1990110886518|19610210|5401|||0000|N|FI|758412|+45041572554|sample884@email.com|0
1598565|04-04-1970|1990110886354|19590814|5779|||0000|T|IT|583527|+45276685775|sample743@email.com|0
